start,today,تاريخ النشاط,المحافظة,طبيعة الوصول,المنطقة الإدارية,المنطقة الفرعية,اسم القرية,هل يوجد دفتر عائلة,طبيعة العائلة,تاريخ طبيعة العائلة,بلد العودة,طبيعة السكن,عدد الأفراد في دفتر العائلة,عدد أفراد العائلة الفعلي,عدد الأفراد المعالين,عدد الأفراد المعيلين,هل عنوان السكن هو نفس منطقة التدخل؟,العنوان الحالي - المحافظة,العنوان الحالي - المنطقة,عنوان العائلة الأصلي (إذا كانت نازحة من قريبة أخرى).1,_id,_submission_time,_validation_status,_status,_index
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2014-05-01,,أستضافة,9,7,3,4,نعم,,,,485598577,2025-05-25,,submitted_via_web,5588
2025-05-25,2025-05-25,2025-05-25,اللاذقية,داخل المركز,,,,نعم,نازح داخلي,2016-05-01,,أستضافة,2,2,1,1,نعم,,,,485598581,2025-05-25,,submitted_via_web,5589
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,9,6,5,1,لا,طرطوس,بانياس,,485599095,2025-05-25,,submitted_via_web,5590
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,3,3,2,1,لا,طرطوس,العنازة,,485599517,2025-05-25,,submitted_via_web,5591
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,6,6,6,1,نعم,,,,485600327,2025-05-25,,submitted_via_web,5592
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2013-05-01,,لا يوجد مسكن,4,7,7,1,نعم,,,,485600487,2025-05-25,,submitted_via_web,5593
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2020-05-01,,أجار,11,11,9,2,نعم,,,,485601221,2025-05-25,,submitted_via_web,5594
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,4,4,1,0,لا,طرطوس,بانياس,,485601725,2025-05-25,,submitted_via_web,5595
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,2,2,1,1,نعم,,,,485601742,2025-05-25,,submitted_via_web,5596
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,6,6,5,1,نعم,,,,485602535,2025-05-25,,submitted_via_web,5597
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2020-05-01,,أستضافة,8,8,4,4,نعم,,,,485602801,2025-05-25,,submitted_via_web,5598
2025-05-25,2025-05-25,,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2013-05-01,,أجار,7,4,3,1,لا,طرطوس,بانياس,,485603036,2025-05-25,,submitted_via_web,5599
2025-05-23,2025-05-23,2025-05-22,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,5,5,5,1,نعم,,,,485603814,2025-05-25,,submitted_via_web,5600
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,8,6,6,1,نعم,,,,485603837,2025-05-25,,submitted_via_web,5601
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2013-05-01,,أستضافة,5,5,5,1,نعم,,,,485603843,2025-05-25,,submitted_via_web,5602
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2017-05-01,,أجار,3,3,3,1,نعم,,,,485603850,2025-05-25,,submitted_via_web,5603
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2012-05-01,,أستضافة,7,9,6,1,نعم,,,,485603870,2025-05-25,,submitted_via_web,5604
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أستضافة,4,4,4,1,نعم,,,,485603891,2025-05-25,,submitted_via_web,5605
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2010-05-01,,أجار,10,2,2,1,نعم,,,,485603899,2025-05-25,,submitted_via_web,5606
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,7,5,5,1,نعم,,,,485603913,2025-05-25,,submitted_via_web,5607
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-03-01,,أستضافة,6,6,5,1,نعم,,,,485603923,2025-05-25,,submitted_via_web,5608
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2000-05-01,,أستضافة,6,6,6,1,نعم,,,,485603930,2025-05-25,,submitted_via_web,5609
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-02-01,,أستضافة,10,8,8,1,نعم,,,,485603938,2025-05-25,,submitted_via_web,5610
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,6,6,6,1,نعم,,,,485603966,2025-05-25,,submitted_via_web,5611
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,5,5,5,1,نعم,,,,485603979,2025-05-25,,submitted_via_web,5612
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2022-04-01,,أستضافة,3,3,3,1,نعم,,,,485604007,2025-05-25,,submitted_via_web,5613
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2013-05-01,,أستضافة,6,3,2,1,نعم,,,,485604035,2025-05-25,,submitted_via_web,5614
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2024-01-01,,أستضافة,2,2,1,1,نعم,,,,485604053,2025-05-25,,submitted_via_web,5615
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2018-05-01,,أستضافة,5,5,5,1,نعم,,,,485604113,2025-05-25,,submitted_via_web,5616
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أستضافة,5,4,4,1,نعم,,,,485604140,2025-05-25,,submitted_via_web,5617
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2020-05-01,,أستضافة,6,6,5,1,نعم,,,,485604149,2025-05-25,,submitted_via_web,5618
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أستضافة,2,2,1,1,نعم,,,,485604152,2025-05-25,,submitted_via_web,5619
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2007-05-01,,أجار,2,2,1,1,نعم,,,,485604158,2025-05-25,,submitted_via_web,5620
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2015-05-01,,أستضافة,11,2,2,1,نعم,,,,485604167,2025-05-25,,submitted_via_web,5621
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,4,4,4,0,نعم,,,,485604172,2025-05-25,,submitted_via_web,5622
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أستضافة,5,5,5,1,نعم,,,,485604182,2025-05-25,,submitted_via_web,5623
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,1,1,1,1,نعم,,,,485604205,2025-05-25,,submitted_via_web,5624
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,4,4,1,1,نعم,,,,485604255,2025-05-25,,submitted_via_web,5625
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,2,2,1,1,نعم,,,,485604277,2025-05-25,,submitted_via_web,5626
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2020-05-01,,أستضافة,4,4,1,1,نعم,,,,485604285,2025-05-25,,submitted_via_web,5627
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-05-01,,أستضافة,6,6,1,0,لا,طرطوس,ريف بانياس,,485604375,2025-05-25,,submitted_via_web,5628
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,6,6,4,2,نعم,,,,485604950,2025-05-25,,submitted_via_web,5629
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,3,3,2,1,نعم,,,,485605006,2025-05-25,,submitted_via_web,5630
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2015-05-01,,أستضافة,10,5,5,1,نعم,,,,485605310,2025-05-25,,submitted_via_web,5631
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2017-05-01,,أستضافة,6,6,5,1,نعم,,,,485605782,2025-05-25,,submitted_via_web,5632
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2015-05-01,,أستضافة,10,10,1,1,نعم,,,,485606165,2025-05-25,,submitted_via_web,5633
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أجار,5,5,1,1,نعم,,,,485606172,2025-05-25,,submitted_via_web,5634
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,1,1,1,1,نعم,,,,485606176,2025-05-25,,submitted_via_web,5635
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,9,9,1,1,نعم,,,,485606180,2025-05-25,,submitted_via_web,5636
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2012-03-01,,أجار,12,12,1,5,نعم,,,,485606183,2025-05-25,,submitted_via_web,5637
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,5,5,1,1,نعم,,,,485606189,2025-05-25,,submitted_via_web,5638
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أستضافة,7,7,1,1,نعم,,,,485606197,2025-05-25,,submitted_via_web,5639
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أستضافة,3,3,1,1,نعم,,,,485606205,2025-05-25,,submitted_via_web,5640
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أستضافة,4,4,1,1,نعم,,,,485606214,2025-05-25,,submitted_via_web,5641
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أستضافة,7,7,1,1,نعم,,,,485606218,2025-05-25,,submitted_via_web,5642
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أجار,6,61,1,1,نعم,,,,485606229,2025-05-25,,submitted_via_web,5643
2025-05-25,2025-05-25,,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أستضافة,3,3,1,1,نعم,,,,485606233,2025-05-25,,submitted_via_web,5644
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أستضافة,7,7,1,1,نعم,,,,485606238,2025-05-25,,submitted_via_web,5645
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أستضافة,5,5,1,1,نعم,,,,485606243,2025-05-25,,submitted_via_web,5646
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أستضافة,5,5,1,1,نعم,,,,485606251,2025-05-25,,submitted_via_web,5647
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أستضافة,2,2,1,1,نعم,,,,485606256,2025-05-25,,submitted_via_web,5648
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,6,6,1,1,نعم,,,,485606261,2025-05-25,,submitted_via_web,5649
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,5,5,1,2,نعم,,,,485606268,2025-05-25,,submitted_via_web,5650
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أجار,4,4,1,1,نعم,,,,485606272,2025-05-25,,submitted_via_web,5651
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,5,5,1,2,نعم,,,,485606280,2025-05-25,,submitted_via_web,5652
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أستضافة,2,2,1,1,نعم,,,,485606284,2025-05-25,,submitted_via_web,5653
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,5,5,1,1,نعم,,,,485606292,2025-05-25,,submitted_via_web,5654
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أستضافة,4,4,1,1,نعم,,,,485606296,2025-05-25,,submitted_via_web,5655
2025-05-25,2025-05-25,,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أجار,5,5,1,1,نعم,,,,485606302,2025-05-25,,submitted_via_web,5656
2025-05-25,2025-05-25,,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2025-05-01,,أجار,7,7,1,1,نعم,,,,485606308,2025-05-25,,submitted_via_web,5657
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2021-05-01,,أستضافة,5,5,1,0,لا,طرطوس,ريف بانياس,,485606439,2025-05-25,,submitted_via_web,5658
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أستضافة,4,9,4,0,نعم,,,,485606970,2025-05-25,,submitted_via_web,5659
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,2,2,1,1,نعم,,,,485607329,2025-05-25,,submitted_via_web,5660
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2018-05-01,,أجار,4,4,3,1,نعم,,,,485607435,2025-05-25,,submitted_via_web,5661
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,4,4,1,0,نعم,,,,485609191,2025-05-25,,submitted_via_web,5662
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,3,3,2,1,نعم,,,,485609648,2025-05-25,,submitted_via_web,5663
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أستضافة,10,10,9,1,نعم,,,,485610687,2025-05-25,,submitted_via_web,5664
2025-05-25,2025-05-25,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,لا يوجد مسكن,5,5,1,0,نعم,,,,485612937,2025-05-25,,submitted_via_web,5665
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,3,3,2,1,نعم,,,,485613389,2025-05-25,,submitted_via_web,5666
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أجار,4,4,3,1,نعم,,,,485619225,2025-05-25,,submitted_via_web,5667
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,12,3,3,0,لا,طرطوس,ريف بانياس,,485620469,2025-05-25,,submitted_via_web,5668
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,5,5,1,4,لا,طرطوس,ريف بانياس,,485620480,2025-05-25,,submitted_via_web,5669
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,9,5,4,1,لا,طرطوس,ريف بانياس,,485620498,2025-05-25,,submitted_via_web,5670
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-04-01,,أجار,5,5,5,0,لا,طرطوس,ريف بانياس,,485620506,2025-05-25,,submitted_via_web,5671
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-04-01,,أجار,4,4,4,1,لا,طرطوس,ريف بانياس,,485620514,2025-05-25,,submitted_via_web,5672
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,أجار,7,7,7,1,لا,طرطوس,ريف بانياس,,485620518,2025-05-25,,submitted_via_web,5673
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,نازح داخلي,2025-03-01,,أجار,6,5,5,0,لا,طرطوس,ريف بانياس,,485620528,2025-05-25,,submitted_via_web,5674
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,نازح داخلي,2012-04-01,,أجار,5,4,4,0,لا,طرطوس,بانياس,,485620534,2025-05-25,,submitted_via_web,5675
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2018-05-01,,لا يوجد مسكن,4,4,4,1,لا,طرطوس,ريف بانياس,,485620542,2025-05-25,,submitted_via_web,5676
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,أجار,4,4,3,1,لا,طرطوس,ريف بانياس,,485620551,2025-05-25,,submitted_via_web,5677
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2024-04-01,,ملك,5,5,5,0,لا,طرطوس,ريف بانياس,,485620559,2025-05-25,,submitted_via_web,5678
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,لا يوجد مسكن,4,3,3,2,نعم,,,,485620577,2025-05-25,,submitted_via_web,5679
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,5,5,5,1,نعم,,,,485620602,2025-05-25,,submitted_via_web,5680
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,نازح داخلي,2014-05-01,,لا يوجد مسكن,3,3,3,2,نعم,,,,485620623,2025-05-25,,submitted_via_web,5681
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,5,3,3,0,نعم,,,,485620732,2025-05-25,,submitted_via_web,5682
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,أجار,7,6,6,0,نعم,,,,485620739,2025-05-25,,submitted_via_web,5683
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح عائد (كان في منطقة أخرى داخل سوريا),2025-04-01,,ملك,7,2,2,0,نعم,,,,485620770,2025-05-25,,submitted_via_web,5684
2025-05-25,2025-05-25,2025-05-25,طرطوس,متطوعي الوصول,,,,نعم,مجتمع مضيف,,,ملك,2,2,1,1,نعم,,,,485621096,2025-05-25,,submitted_via_web,5685
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,6,4,1,0,نعم,,,,485622879,2025-05-25,,submitted_via_web,5686
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,ملك,4,4,1,0,نعم,,,,485622950,2025-05-25,,submitted_via_web,5687
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,لا,مجتمع مضيف,,,ملك,6,3,1,0,لا,طرطوس,ريف بانياس,,485624243,2025-05-25,,submitted_via_web,5688
2025-05-25,2025-05-25,2025-05-25,طرطوس,داخل المركز,,,,نعم,نازح داخلي,2015-05-01,,أستضافة,5,3,2,1,لا,طرطوس,ريف بانياس,,485654258,2025-05-25,,submitted_via_web,5689
2025-05-25,2025-05-25,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,لا يوجد مسكن,3,5,1,1,لا,طرطوس,بانياس,,485674138,2025-05-25,,submitted_via_web,5690
2025-05-25,2025-05-25,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,لا يوجد مسكن,2,4,1,1,لا,طرطوس,بانياس,,485674154,2025-05-25,,submitted_via_web,5691
2025-05-25,2025-05-25,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أستضافة,6,8,1,1,لا,طرطوس,بانياس,,485674168,2025-05-25,,submitted_via_web,5692
2025-05-25,2025-05-25,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أستضافة,1,3,1,1,لا,طرطوس,بانياس,,485674180,2025-05-25,,submitted_via_web,5693
2025-05-25,2025-05-25,,طرطوس,داخل المركز,,,,نعم,مجتمع مضيف,,,أستضافة,3,3,1,1,لا,طرطوس,بانياس,,485674194,2025-05-25,,submitted_via_web,5694
